Index,JP_Name,JP_Page1,JP_Page2,JP_Page3,EN2_Name,EN2_Page1,EN2_Page2,EN2_Page3,KO_Name,KO_Page1,KO_Page2,KO_Page3,TC_Name,TC_Page1,TC_Page2,TC_Page3,NameFlag,VoiceNo_low,VoiceNo_high,Timing,VoiceAutoPage,TextSpeed,Button,AutoPage,ExtVoice,Translator_Notes,Status
107,,再び、あても無く真っ暗な校舎を歩き始めた。, , ,,The others weren't far behind. After we caught our,"breath, we began wandering the darkened halls of",the abandoned school building once again.,,다시금 정처 없이 새까만 교사를 걷기 시작했다.,,,,再次，漫無目的地開始在漆黑的校舍裡行走。,,,0,5,10,1,0,0,0,0,0,,Translated
108,,成瀬先輩……風音先輩……ひかりちゃん……,いなくなった三人の名前を呼びながら。, ,,Naruse... Kazane... Hikari... Our missing friends.,We called their names over and over again as we,walked.,,나루세 선배...... 카자네 선배...... 히카리......,사라진 3명의 이름을 부르며.,,,成瀬學姊……風音學姊……ひかり……,一邊呼喚著消失的三人的名字。,,0,6,10,1,0,0,0,0,0,,Translated
109,,けれど、私達の声は目の前の闇に,染み込むように溶けて、消えてゆく……, ,,But our voices just seemed to be absorbed by the,"darkness in front of our faces, where they melted",away into nothingness.,,하지만 우리들의 목소리는 눈앞의 어둠에,"스며들 듯 녹아, 사라져 간다......",,,但是，我們的聲音彷彿要滲入,眼前的黑暗一般融化、消失……,,0,7,10,1,0,0,0,0,0,,Translated
110,,いつしか声も枯れ果てて……,体も動かなくなってしまうのだろうか。, ,,"We knew that eventually, those voices would give out","altogether, and our bodies would cease to function.",It was only a matter of time.,,언젠가 목소리가 마르고......,몸도 움직이지 않게 되겠지.,,,不知不覺聲音也喊啞了……,身體也會動不了吧。,,0,8,10,1,0,0,0,0,0,,Translated
111,,それでも、三人で決めたんだ。,私たちは歩を進める。, ,,"But despite that inevitability, we decided then and","there that we would keep on walking, for as long as",it took.,,하지만 우리 셋이 정한 일이야.,우린 걸어 나갈 거야.,,,即便如此，我們三個人決定了。,我們要繼續前進。,,0,9,10,1,0,0,0,0,0,,Translated
112,,あきらめない。とにかく足掻いて、叫びつづける。, , ,,We couldn't give up. We had to continue struggling,"against our fate, calling out into the darkness with",whatever voices we had left...,,"포기하지 않아. 계속 발버둥치고, 소리를 지르겠어.",,,,不會放棄。總之要掙扎，繼續呼喊。,,,0,10,10,1,0,0,0,0,0,,Translated
113,, ,　命ある限り。, ,, ,...for as long as we lived...,,,목숨이 붙어 있는 한.,,,,　只要還活著。,,,0,11,10,1,0,0,0,0,0,,Translated
114,＊,ありがとう……,大事にしていたんだ、この帽子……　　　　,田中が…、部下が。僕の為に選んでくれてね。,*,You have my thanks once again. I've always cherished,"this hat, you see. It was specially selected for me",by Tanaka...one of my most beloved subordinates.,＊,고마워......,"정말 소중한 거였어, 이 모자는......",타나카가... 부하가. 날 위해 골라준 거거든.,＊,謝謝……我一直很珍惜這頂帽子……　　　　,田中…、部下。為了我挑選的。,,1,8,14,1,0,0,0,0,0,,Translated
115,奈那,良かった……大事な思い出の品だったのですね。,人助けが出来て、良かったです。, ,Nana,I'm so glad we were able to find it. It seems like,"it means a lot to you, and it just feels really good",to help someone in need.,나나,다행이다...... 소중한 추억이 담겨 있는 거였군요.,도움이 되어 다행이에요.,,奈那,太好了……原來是充滿重要回憶的物品。,能幫助到人，真是太好了。,,1,26,10,1,0,0,0,0,0,,Translated
116,奈那,ね？, , ,Nana,Doesn't it?,,,나나,그치?,,,奈那,對吧？,,,1,27,10,1,0,0,0,0,0,,Translated
117,成,……（コクッ）。, , ,Nari,...,,,나리,...... (끄덕).,,,成,……（點頭）。,,,1,131,33,1,0,0,0,0,0,,Translated
118,千早,うん！, , ,Chihaya,Yeah!,,,치하야,응!,,,千早,嗯！,,,1,26,32,1,0,0,0,0,0,,Translated
119,＊,優しいな、君達は……　本当にありがとう。, , ,*,You are truly benevolent souls. My eternal gratitude,is yours.,,＊,"너희들은, 상냥하구나......  정말 고마워.",,,＊,你們真是善良啊……　真的很謝謝你們。,,,1,9,14,1,0,0,0,0,0,,Translated
120,＊,その澄んだ瞳、清らかな心……,僕が生きていたら、全力で守ってあげたかった。, ,*,You possess such clear eyes and pure hearts...,"If I still lived, I would use the rest of my days",to offer you protection and guidance.,＊,"그 투명한 눈동자, 깨끗한 마음......","내가 살아있었다면, 전력을 다해 지켜줬을 거야.",,＊,那清澈的眼眸、純潔的心靈……,如果我還活著，真想用盡全力保護你們。,,1,10,14,1,0,0,0,0,0,,Translated
121,＊,大事にしてくれ……,ここでは、心の尊厳は簡単に崩壊する。, ,*,I shan't lose these items again. And I should hope,that you not lose the generosity you've shown...for,this place can quickly and easily crush the spirit.,＊,소중히 해......,여기에서는 마음의 존엄 같은 건 쉽게 무너져 버려.,,＊,要好好珍惜……,在這裡，心靈的尊嚴很容易崩潰。,,1,11,14,1,0,0,0,0,0,,Translated
122,＊,こんな時だからこそ、自暴自棄の誘惑に,負けない気持ちを…凛とした自分を。, ,*,"In times like this, especially, it is important that","you not succumb to despair, nor forsake your true",nature.,＊,이럴 때일수록 자포자기의 유혹에,굴하지 않는 마음을...... 의연한 자신을.,,＊,正因為是這種時候，才更要擁有,不被自暴自棄的誘惑所打倒的心……,保持凜然的自己。,1,12,14,1,0,0,0,0,0,,Translated
123,＊,しっかりと、愛してあげてくれ。, , ,*,"Rather, you should scoff in despair's rotund face,",and embrace who you are. You should love yourselves!,,＊,사랑하도록 해.,,,＊,要好好地去愛它。,,,1,13,14,1,0,0,0,0,0,,Translated
124,＊,僕は還るべき場所に行くよ……,君たちも、きっと帰れるよう祈っている。, ,*,"But now, I must bid adieu, for my home is calling to","me. I pray that you three, as well, will find your",way back to your own homes in due time.,＊,난 가야 할 곳으로 갈게......,너희들도 꼭 돌아갈 수 있기를 기원할게.,,＊,我要回我該去的地方了……,我也祈禱你們一定能回去。,,1,14,14,1,0,0,0,0,0,,Translated
125,＊,さらばだ……,I LOVE YOU（愛しき者達よ）!! , ,*,Fare thee well!,I LOVE YOU!,,＊,잘 있어라......,I LOVE YOU (사랑스러운 그대들이여) !!,,＊,再會了……,I LOVE YOU（我所愛的人們啊）!! ,,1,15,14,1,1,0,1,0,0,,Translated
126,,私たちは、少し心に、しこりを残しながらも,人助けをした充実感を持ってトイレから離れ……, ,,"Although still apprehensive about our surroundings,","we felt slightly better having done a good deed, and",held our heads high as we exited the bathroom.,,우리들은 마음에 약간의 응어리를 남기면서도,사람을 도왔다는 충실감을 가지고 화장실을 나와......,,,我們心中雖然留下了一些疙瘩，,但帶著幫助了別人的充實感離開了廁所……,,0,28,10,1,0,0,0,0,0,,Translated
127,,再び、あてもなく真っ暗な校舎を歩き始めた。, , ,,"From there, we began wandering the darkened halls of",the abandoned school building once again.,,,다시금 정처 없이 새까만 교사를 걷기 시작했다.,,,,再次，漫無目的地開始在漆黑的校舍裡行走。,,,0,29,10,1,0,0,0,0,0,,Translated
128,,成瀬先輩……風音先輩……ひかりちゃん……,いなくなった三人の名前を呼びながら。, ,,Naruse... Kazane... Hikari... Our missing friends.,We called their names over and over again as we,walked.,,나루세 선배...... 카자네 선배...... 히카리......,사라진 3명의 이름을 부르며.,,,成瀬學姊……風音學姊……ひかり……,一邊呼喚著消失的三人的名字。,,0,30,10,1,0,0,0,0,0,,Translated
129,,けれど、私達の声は目の前の闇に,染み込むように溶けて、消えてゆく……, ,,But our voices just seemed to be absorbed by the,"darkness in front of our faces, where they melted",away into nothingness.,,하지만 우리들의 목소리는 눈앞의 어둠에,"스며들 듯 녹아, 사라져 간다......",,,但是，我們的聲音彷彿要滲入,眼前的黑暗一般融化、消失……,,0,31,10,1,0,0,0,0,0,,Translated
130,,いつしか声も枯れ果てて……,体も動かなくなってしまうのだろうか。, ,,"We knew that eventually, those voices would give out","altogether, and our bodies would cease to function.",It was only a matter of time.,,언젠가 목소리가 마르고......,몸도 움직이지 않게 되겠지.,,,不知不覺聲音也喊啞了……,身體也會動不了吧。,,0,32,10,1,0,0,0,0,0,,Translated
131,,それでも、三人で決めたんだ。,私たちは歩を進める。, ,,"But despite that inevitability, we decided then and","there that we would keep on walking, for as long as",it took.,,하지만 우리 셋이 정한 일이야.,우린 걸어 나갈 거야.,,,即便如此，我們三個人決定了。,我們要繼續前進。,,0,33,10,1,0,0,0,0,0,,Translated
132,,あきらめない。とにかく足掻いて、,叫びつづける。, ,,We couldn't give up. We had to continue struggling,"against our fate, calling out into the darkness with",whatever voices we had left...,,포기하지 않아. 계속 발버둥치고,소리를 지르겠어.,,,不會放棄。總之要掙扎，,繼續呼喊。,,0,34,10,1,0,0,0,0,0,,Translated
133,, ,　命ある限り。, ,, ,...for as long as we lived...,,,목숨이 붙어 있는 한.,,,,　只要還活著。,,,0,35,10,1,0,0,0,0,0,,Translated
134,千早,ふふっ、なんだか楽しい人だね。, , ,Chihaya,"Heehee. He's a pretty fun person, huh.",,,치하야,"후훗, 왠지 재밌는 사람이네.",,,千早,呵呵，真是個有趣的人呢。,,,1,27,32,1,0,0,0,0,0,,Translated
135,,“左をみろ”, , ,,'Too far. Go back one.', ,,,“왼쪽을 봐”,,,,「看左邊」,,,0,0,0,1,0,0,0,0,0,,Translated
136,,“右をみろ”, , ,,'One more over.', ,,,“오른쪽을 봐”,,,,「看右邊」,,,0,0,0,1,0,0,0,0,0,,Translated
137,,星型サングラス　が落ちていました。,……取りますか？, ,,There's a pair of sunglasses in the stall with,star-shaped lenses.,,,별모양 선글라스가 떨어져 있습니다.,...... 줍겠습니까?,,,有一副星型太陽眼鏡掉在地上。,……要撿起來嗎？,,0,0,0,1,0,0,0,0,0,,Translated
138,,取る,扉を閉める（取らない）,,,Take them.,Back away slowly.,,,가져간다,문을 닫는다(가져가지 않는다),,,撿起來,關上門（不撿）,,0,255,255,255,255,255,255,255,255,,Translated
139,,星型サングラス　を取りました。, , ,,Acquired [Superstar Sunglasses].,,,,별모양 선글라스를 얻었습니다.,,,,取得了星型太陽眼鏡。,,,0,0,0,1,0,0,0,0,0,,Translated
140,奈那,何か、これ……着こなすの難しそう……, , ,Nana,I think...it would be really hard to look good in,these.,,나나,"뭔가, 이건...... 소화하기 힘들겠는걸......",,,奈那,總覺得，這個……很難駕馭的樣子……,,,1,13,10,1,0,0,0,0,0,,Translated
141,,“右をみろ”, , ,,'One more over.', ,,,“오른쪽을 봐”,,,,「看右邊」,,,0,0,0,1,0,0,0,0,0,,Translated
142,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
143,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
144,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
145,,　何とかして渡れそうな気もしますが……, ,,,"Seems like it could be crossed, with some effort...",,,,어떻게든 지나갈 수는 있을 것 같지만......,,,,　感覺似乎有辦法渡過去……,,,0,0,0,0,0,0,0,0,0,,Translated
146,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
147,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
148,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
149,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
150,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
151,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
152,＊,カウントダウンは始まっているよ。,ホラホラ、急げ急げ。, ,*,The countdown has begun. You'd better hurry!,Hurry scurry!,,＊,카운트다운은 이미 시작되었어.,"자, 달려 달려.",,＊,倒數已經開始了喔。來來來，快點快點。,,,1,117,5,1,0,0,0,0,0,,Translated
153,千早,はぁ、はぁ、ふぅ……,足が痛いよ、なぁなちゃん……, ,Chihaya,*wince* *moan* *sigh*,"My leg really hurts, Nana...",,치하야,"하아, 하아, 후우......","발이 아파, 나아나......",,千早,哈啊、哈啊、呼……,腳好痛啊，奈那醬……,,1,19,32,1,0,0,0,0,0,,Translated
154,奈那,大丈夫？　千早ちゃん。ちょっと休もうか……, , ,Nana,"Oh, my! Chihaya, I think you need to rest for a bit.",,,나나,괜찮아? 치하야. 좀 쉴까......,,,奈那,沒事吧？　千早。稍微休息一下吧……,,,1,15,10,1,0,0,0,0,0,,Translated
155,千早,ひっく…ひっく…、もういや……, , ,Chihaya,*weep* ...This is too much for me...,,,치하야,흑... 흑... 이젠 싫어......,,,千早,吸泣…吸泣…、已經夠了……,,,1,20,32,1,0,0,0,0,0,,Translated
156,成,………。, , ,Nari,...,,,나리,.........,,,成,………。,,,1,123,33,1,0,0,0,0,0,,Translated
157,＊,上にいる奴等は本当の事を言っているよ。,信じなきゃ駄目だよ。, ,*,The two guys to the north of me are both telling the,truth. You should believe everything they say.,,＊,위에 있는 녀석들은 진실을 말하고 있어.,믿지 않으면 안 돼.,,＊,上面那些傢伙說的是真的。,不信任是不行的。,,1,165,5,1,0,0,0,0,0,,Translated
158,＊,寄り道をせずに、今このまま北へ戻って,「上の階へ」上るといいよ……, ,*,And you should also return to the third floor right,"away, without exploring anywhere else beforehand.",,＊,"다른 데로 새지 말고, 이대로 곧장 북쪽으로 돌아가",「위층」으로 가는 게 좋을 거야......,,＊,不要繞路，就這樣直接往北回去,上「樓上」去比較好……,,1,166,5,1,0,0,0,0,0,,Translated
159,,【理科室】,　扉は模型のようにガチリと固定され、,　開ける事が出来ません。,,[Science Lab],The door seems affixed to the wall like a model.,It can't be opened.,,【과학실】,문은 모형처럼 딱 고정되어,열 수 없습니다.,,【理科室】,門像模型一樣牢牢固定住，,無法打開。,0,0,0,0,0,0,0,0,0,,Translated
160,,【保健室】,　扉は鍵がかかっています。, ,,[Infirmary],The door is locked.,,,【보건실】,문이 잠겨 있습니다.,,,【保健室】,門上鎖了。,,0,0,0,1,0,0,0,0,0,,Translated
161,,【保健室】,　扉は鍵がかかっています。, ,,[Infirmary],The door is locked.,,,【보건실】,문이 잠겨 있습니다.,,,【保健室】,門上鎖了。,,0,0,0,1,0,0,0,0,0,,Translated
162,,保健室の鍵　を使いますか？, , ,,Use the [Infirmary Key]?,,,,보건실 열쇠를 사용하겠습니까?,,,,要使用保健室的鑰匙嗎？,,,0,0,0,1,0,0,0,0,0,,Translated
163,,はい,いいえ,,,Yes,No,,,네,아니오,,,是,否,,0,255,255,255,255,255,255,255,255,,Translated
164,＊,下にいる奴は嘘つきだよ。信じちゃ駄目だよ。, , ,*,The guy to the south is a liar. You mustn't believe,a word he says.,,＊,아래에 있는 녀석은 거짓말쟁이야. 믿어서는 안 돼.,,,＊,下面那個傢伙是騙子。不可以相信他。,,,1,103,5,1,0,0,0,0,0,,Translated
165,＊,左にいる奴は嘘つきだよ。信じちゃ駄目だよ。, , ,*,The guy to the west is a liar. You mustn't believe,a word he says.,,＊,왼쪽에 있는 녀석은 거짓말쟁이야. 믿어서는 안 돼.,,,＊,左邊那個傢伙是騙子。不可以相信他。,,,1,116,5,1,0,0,0,0,0,,Translated
166,,　板切れは床板にしっかりと挟まっており、,　取る事が出来ません。, ,,The loose board has gotten itself wedged in the gap,rather tightly. It won't come out.,,,널빤지는 바닥에 꽉 끼어서,떼어낼 수가 없습니다.,,,　木板緊緊卡在地板縫裡，,無法取下來。,,0,0,0,0,0,0,0,0,0,,Translated
167,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
168,千早,なぁなちゃん……, , ,Chihaya,Nana...,,,치하야,나아나......,,,千早,奈那醬……,,,1,12,32,1,0,0,0,0,0,,Translated
169,奈那,千早ちゃん、見つかったよ。はい、これ。, , ,Nana,Chihaya! I found it! Here.,,,나나,"치하야, 찾았어. 자, 여기.",,,奈那,千早，找到了。來，給你。,,,1,245,9,1,0,0,0,0,0,,Translated
170,,千早のポーチ　を渡しました。, , ,,Handed over [Chihaya's Pouch].,,,,치하야의 파우치를 건네주었습니다.,,,,交出了千早的化妝包。,,,0,0,0,1,0,0,0,0,0,,Translated
171,千早,わぁ！　ありがとう。, , ,Chihaya,Yay! Thank you!,,,치하야,와아! 고마워.,,,千早,哇！　謝謝。,,,1,13,32,1,0,0,0,0,0,,Translated
172,成,千早、あんたさぁ……自分が落とした物ぐらい,自分で取って来なよ。, ,Nari,"You know, though...when you drop something,",shouldn't YOU be the one to go look for it?,,나리,"치하야, 너 말야...... 자기가 잃어버린 물건은",자기가 찾아 와.,,成,千早啊……自己掉的東西,應該自己去撿吧。,,1,116,33,1,0,0,0,0,0,,Translated
173,千早,成ちゃん……, , ,Chihaya,Nari...,,,치하야,나리......,,,千早,小成……,,,1,83,36,1,0,0,0,0,0,,Translated
174,千早,ぐすッ…ぐすッ……私…わたし……, , ,Chihaya,*sniffle* *sniffle*,I... I'm...,,치하야,훌쩍... 훌쩍...... 나... 난......,,,千早,吸泣…吸泣……我…我……,,,1,109,36,1,0,0,0,0,0,,Translated
175,奈那,千早ちゃん、泣かないで。怖いのいなかったよ。, , ,Nana,"Don't cry, Chihaya. There's nothing scary in there.",,,나나,"치하야, 울지 마. 무서운 건 없었어.",,,奈那,千早，別哭了。裡面沒有可怕的東西。,,,1,253,9,1,0,0,0,0,0,,Translated
176,奈那,代わりにね、人魂がいたの。,……話もしちゃった。, ,Nana,"In fact, quite the opposite. There IS actually","a ghost...but he's friendly, and he even talked",to me!,나나,대신 도깨비불이 있었어.,...... 얘기도 나눴어.,,奈那,取而代之的，是有鬼火喔。,……還跟他說了話。,,1,254,9,1,0,0,0,0,0,,Translated
177,成,マジ？　ヤバくない？, , ,Nari,"You serious? Isn't that, like, dangerous?!",,,나리,진짜? 위험하지 않아?,,,成,真的假的？　不是很危險嗎？,,,1,117,33,1,0,0,0,0,0,,Translated
178,奈那,大丈夫だよ、優しそうな人だったし……,会ってみる？, ,Nana,"No, it's totally fine! He seemed like a really",nice person. I don't suppose...you'd want to,"meet him yourselves, would you?",나나,"괜찮아, 자상해 보이는 사람이었고......",만나볼래?,,奈那,沒事的，他是個看起來很溫柔的人……,你們要見見看嗎？,,1,255,9,1,0,0,0,0,0,,Translated
179,成,はァ！？, , ,Nari,Whaa...?!,,,나리,뭐어!?,,,成,啥！？,,,1,118,33,1,0,0,0,0,0,,Translated
180,千早,私、会ってみたい。, , ,Chihaya,I think...I would.,,,치하야,"난, 보고 싶어.",,,千早,我想見見看。,,,1,15,32,1,0,0,0,0,0,,Translated
181,千早,……ここに来てから、もう何時間も,私たち以外の人と喋ってないもの……, ,Chihaya,"After all, we've been here for several hours now,",and there hasn't been anyone else to talk to this,whole time.,치하야,...... 여기에 와서 몇 시간이나,다른 사람과 얘길 못 했는걸......,,千早,……來到這裡之後，已經好幾個小時,沒跟我們以外的人說過話了……,,1,16,32,1,0,0,0,0,0,,Translated
182,成,…………。, , ,Nari,...,,,나리,............,,,成,…………。,,,1,119,33,1,0,0,0,0,0,,Translated
183,,私たち三人は、再びあてもなく,真っ暗な校舎を歩き始めた……, ,,The three of us began wandering the darkened halls,of the abandoned school building once again.,,,우리 셋은 다시금 정처 없이,새까만 교사를 걷기 시작했다.,,,我們三人，再次漫無目的地,開始在漆黑的校舍裡行走……,,0,246,9,1,0,0,0,0,0,,Translated
184,,成瀬先輩……風音先輩……ひかりちゃん……,いなくなった三人の名前を呼びながら。, ,,Naruse... Kazane... Hikari... Our missing friends.,We called their names over and over again as we,walked.,,나루세 선배...... 카자네 선배...... 히카리......,사라진 3명의 이름을 부르며.,,,成瀬學姊……風音學姊……ひかり……,一邊呼喚著消失的三人的名字。,,0,247,9,1,0,0,0,0,0,,Translated
185,,けれど、私達の声は目の前の闇に,染み込むように溶けて、消えてゆく……, ,,But our voices just seemed to be absorbed by the,"darkness in front of our faces, where they melted",away into nothingness.,,하지만 우리들의 목소리는 눈앞의 어둠에,"스며들 듯 녹아, 사라져 간다......",,,但是，我們的聲音彷彿要滲入,眼前的黑暗一般融化、消失……,,0,248,9,1,0,0,0,0,0,,Translated
186,,いつしか声も枯れ果てて……,体も動かなくなってしまうのだろうか。, ,,"We knew that eventually, those voices would give out","altogether, and our bodies would cease to function.",It was only a matter of time.,,언젠가 목소리가 마르고......,몸도 움직이지 않게 되겠지.,,,不知不覺聲音也喊啞了……,身體也會動不了吧。,,0,249,9,1,0,0,0,0,0,,Translated
187,,それでも、三人で決めたんだ。,私たちは歩を進める。, ,,"But despite that inevitability, we decided then and","there that we would keep on walking, for as long as",it took.,,하지만 우리 셋이 정한 일이야.,우린 걸어 나갈 거야.,,,即便如此，我們三個人決定了。,我們要繼續前進。,,0,250,9,1,0,0,0,0,0,,Translated
188,,あきらめない。とにかく足掻いて、,叫びつづける。, ,,We couldn't give up. We had to continue struggling,"against our fate, calling out into the darkness with",whatever voices we had left...,,포기하지 않아. 계속 발버둥치고,소리를 지르겠어.,,,不會放棄。總之要掙扎，,繼續呼喊。,,0,251,9,1,0,0,0,0,0,,Translated
189,, ,　命ある限り。, ,, ,...for as long as we lived...,,,목숨이 붙어 있는 한.,,,,　只要還活著。,,,0,252,9,1,0,0,0,0,0,,Translated
190,, , ,　　　　　　　　　　　　　　　　【WRONG END】,,[WRONG END],,,,                                 【WRONG END】,,,,　　　　　　　　　　　　　　　　【WRONG END】,,,0,0,0,1,0,0,0,0,0,,Translated
191,奈那,引き受けちゃったからには、頑張ろー！, , ,Nana,Looks like our noble party of adventurers has,accepted a quest. Let's give it everything,we've got!,나나,이왕 받아들인 거 힘내자~!,,,奈那,既然接下來了，就加油吧～！,,,1,12,10,1,0,0,0,0,0,,Translated
192,千早,うん！, , ,Chihaya,Right-o!,,,치하야,응!,,,千早,嗯！,,,1,18,32,1,0,0,0,0,0,,Translated
193,成,まったくもぅー, , ,Nari,This is so ridiculous...,,,나리,하여간~,,,成,真是的～,,,1,121,33,1,0,0,0,0,0,,Translated
194,,【ＧＡＭＥＯＶＥＲ】,　　　Wrong END, ,,[WRONG END],,,,【ＧＡＭＥＯＶＥＲ】,      Wrong END,,,【GAMEOVER】,　　　Wrong END,,0,0,0,1,0,0,0,0,0,,Translated
195,奈那,痛ッ！　…たたた……, , ,Nana,Oww! ...That smarts...,,,나나,아얏!  ... 아야야......,,,奈那,好痛！　…痛痛痛……,,,1,18,10,1,0,0,0,0,0,,Translated
196,,【ＨＰに注意！】, , ,,[Warning: Your HP is getting low!],,,,【HP에 주의!】,,,,【注意HP！】,,,0,0,0,1,0,0,0,0,0,,Translated
197,＊,探し物かい？　下の階には無いと思うよ？, , ,*,Looking for something? I'm sure you won't find it,downstairs anywhere...,,＊,뭐 찾는 중이야?  아래층에는 없을걸?,,,＊,在找東西嗎？　我覺得不在樓下喔？,,,1,108,5,1,0,0,0,0,0,,Translated
198,＊,探し物はあったかい？, , ,*,Find what you were looking for?,,,＊,찾는 건 있었어?,,,＊,找到你要找的東西了嗎？,,,1,109,5,1,0,0,0,0,0,,Translated
199,＊,右下に最初にいた奴が、いい物を“持ってないよ”, , ,*,The spirit that started on the bottom right does,NOT have an item you'd want.,,＊,처음 오른쪽 아래에 있던 녀석은 좋은 걸 “갖고 있지 않아”,,,＊,最初在右下角的傢伙，並“沒有”你想要的東西,,,1,110,5,1,0,0,0,0,0,,Translated
200,＊,探し物はあったかい？, , ,*,Find what you were looking for?,,,＊,찾는 건 있었어?,,,＊,找到你要找的東西了嗎？,,,1,109,5,1,0,0,0,0,0,,Translated
201,＊,綺麗な鍵だ、僕のものだ。, , ,*,No touch the pretty key! It's my precccciousss...,,,＊,"예쁜 열쇠다, 내 거야.",,,＊,好漂亮的鑰匙，是我的。,,,1,167,5,1,0,0,0,0,0,,Translated
202,,【保健室】と書かれた鍵があります。,……取りますか？, ,,The spirit is holding a key marked 'Infirmary.',Yank it away from him?,,,【보건실】이라고 적힌 열쇠가 있습니다.,...... 줍겠습니까?,,,有一把寫著【保健室】的鑰匙。,……要拿走嗎？,,0,0,0,1,0,0,0,0,0,,Translated
203,,はい,いいえ,,,Yes,No,,,네,아니오,,,是,否,,0,255,255,255,255,255,255,255,255,,Translated
204,,保健室の鍵　を取りました。, , ,,Acquired [Infirmary Key].,,,,보건실 열쇠를 얻었습니다.,,,,取得了保健室的鑰匙。,,,0,0,0,1,0,0,0,0,0,,Translated
205,,不思議な力に跳ね返されて、前に進めません。, , ,,A strange force seems to be repelling you.,You cannot progress beyond this point.,,,"신기한 힘에 의해 튕겨져, 앞으로 나아갈 수 없습니다.",,,,被一股不可思議的力量彈回來，無法前進。,,,0,0,0,1,0,0,0,0,0,,Translated
206,,【　厠　】,　女子学生用厠←　→男子学生用厠,　どちらも美しく使用のこと。,,                   [Lavatories],              <-- Girls     Boys -->,          Let's keep our restrooms clean!,,【화장실】,여학생용 화장실 ←　→ 남학생용 화장실,모두 깨끗하게 사용할 것.,,【　廁所　】,女生用廁所←　→男生用廁所,　請保持清潔使用。,0,0,0,1,0,0,0,0,0,,Translated
207,,赤い人魂の嘘には注意せよ……, , ,,Beware the lies of the red spirits...,,,,빨간 도깨비불의 거짓말을 조심해......,,,,要小心紅色鬼火的謊言……,,,0,0,0,1,0,0,0,0,0,,Translated
208,,エレガントな眼鏡　が落ちています。,……取りますか？, ,,There's a pair of distinguished-looking glasses,sitting on the bannister. Take them?,,,고상한 안경이 떨어져 있습니다.,...... 줍겠습니까?,,,有一副優雅的眼鏡掉在地上。,……要撿起來嗎？,,0,0,0,1,0,0,0,0,0,,Translated
209,,はい,いいえ,,,Yes,No,,,네,아니오,,,是,否,,0,255,255,255,255,255,255,255,255,,Translated
210,,エレガントな眼鏡　を取りました。, , ,,Acquired [Distinguished Glasses].,,,,고상한 안경을 얻었습니다.,,,,取得了優雅眼鏡。,,,0,0,0,1,0,0,0,0,0,,Translated
