Index,JP_Name,JP_Page1,JP_Page2,JP_Page3,EN2_Name,EN2_Page1,EN2_Page2,EN2_Page3,KO_Name,KO_Page1,KO_Page2,KO_Page3,TC_Name,TC_Page1,TC_Page2,TC_Page3,NameFlag,VoiceNo_low,VoiceNo_high,Timing,VoiceAutoPage,TextSpeed,Button,AutoPage,ExtVoice,Translator_Notes,Status
377,,　奥に扉がありますが、,　ガチリと空間に固定されていて開きません……, ,,"There's a door in the back of the room, but just","as with the windows, it seems fixed in place like",a decoration.,,안쪽에 문이 있지만,공간에 고정되어 있어 열 수 없습니다......,,,　裡面有扇門，但,　就像固定在空間裡一樣，打不開……,,0,0,0,1,0,0,0,0,0,,Translated
378,,■天神小連絡通紙■,　校内で頻発している【生徒児童　誘拐事件】への,　対策を……,,[Heavenly Host Elementary - Notice to All Faculty,"and Students] Due to the recent kidnappings, caution",is highly recommended during all daily activities.,,■ 텐진초 연락 통신 ■,교내에 빈발하고 있는 【아동 유괴 사건】에 대한,대책을......,,■天神小連絡通紙■,　針對校內頻繁發生的【學生兒童　誘拐事件】的,　對策……,0,0,0,1,0,0,0,0,0,,Translated
379,,　先般の事例に基づいて、,　各員速やかに執られたし……,　　　　　【天神小学校校長：柳堀隆峰】,,"In each instance, the victim was taken quickly and","unexpectedly, so please remain alert and aware at",all times.          -Principal Takamine Yanagihori,,각 교원은 선례에 기반하여,조속히 대처하기 바란다......,        【텐진초등학교 교장：야나기호리 타카미네】,,　根據先前的案例，,　請各位人員迅速執行……,　　　　　【天神小學校校長：柳堀隆峰】,0,0,0,1,0,0,0,0,0,,Translated
380,,昭和４＊年９月１８日　　日番　江迂／辻, , ,,197_-09-18,                    [Day duty: Qo／Tsuji],,,197*년 9월 18일    당번  코우/츠지,,,,一九七＊年九月十八日　　值日　江迂／辻,,,0,0,0,1,0,0,0,0,0,,Translated
381,,　所々、チョークが擦れて読めません……, , ,,"The chalk's been worn away in a few spots, leaving",the date on the board somewhat vague.,,,곳곳이 분필로 칠해져 있어서 알아볼 수 없습니다......,,,,到處都被粉筆塗抹過，無法辨識……,,,0,0,0,1,0,0,0,0,0,,Translated
382,,窓の外には、うっそうと繁った,森の木々が見えます。, ,,"Outside the window, so dimly lit as to be almost","imperceptible, looms a sheer wall of dense foliage",stretching as far as the eye can see.,,창밖에는 울창하게 우거진,나무들이 보입니다.,,,窗外可以看到茂密的樹林。,,,0,0,0,1,0,0,0,0,0,,Translated
383,,遠くが全く見渡せません……, , ,,There's not even a hint of what may lie beyond it.,,,,먼 곳은 전혀 안 보입니다......,,,,完全看不到遠處……,,,0,0,0,1,0,0,0,0,0,,Translated
384,世以子,あれ……ねぇ、直美、, , ,Seiko,"Uhh...hey, Naomi?",,,세이코,"어라...... 저기, 나오미",,,世以子,咦……喂，直美，,,,1,81,19,1,0,0,0,0,0,,Translated
385,直美,ん？, , ,Naomi,Hmm?,,,나오미,응?,,,直美,嗯？,,,1,121,10,1,0,0,0,0,0,,Translated
386,世以子,足どうしたの？, , ,Seiko,Is something wrong with your leg?,,,세이코,발은 어떻게 된 거야?,,,世以子,你的腳怎麼了？,,,1,82,19,1,0,0,0,0,0,,Translated
387,直美,あぁ……緊張して、忘れてたけど、, , ,Naomi,"Oh, yeah. I was so freaked out, I forgot all about",it.,,나오미,아아...... 긴장해서 잊고 있었는데,,,直美,啊……太緊張了，都忘了，,,,1,122,10,1,0,0,0,0,0,,Translated
388,直美,さっき転んだとき、捻挫したみたい。, , ,Naomi,I think I sprained my ankle when I fell.,,,나오미,좀 전에 넘어졌을 때 삐었나봐.,,,直美,剛才摔倒的時候，好像扭傷了。,,,1,123,10,1,0,0,0,0,0,,Translated
389,世以子,え～、大丈夫？, , ,Seiko,"Well, that's not good! Will you be okay?",,,세이코,에~ 괜찮아?,,,世以子,欸～沒關係嗎？,,,1,83,19,1,0,0,0,0,0,,Translated
390,直美,なんとか歩けるよ、平気。, , ,Naomi,"I can walk, at least. I'm sure it'll heal on its",own.,,나오미,걸을 수는 있으니까 괜찮아.,,,直美,勉強還能走，沒事的。,,,1,124,10,1,0,0,0,0,0,,Translated
391,世以子,無理しないでね……肩貸してあげる、ホラ。, , ,Seiko,"Yeah, but you shouldn't push yourself. Here, lean","on my shoulder, okay?",,세이코,"무리하진 말고...... 어깨 빌려줄게, 자.",,,世以子,別勉強哦……我借你肩膀，來。,,,1,84,19,1,0,0,0,0,0,,Translated
392,直美,ん、ありがと～……, , ,Naomi,Okay. Thanks.,,,나오미,"응, 고마워......",,,直美,嗯，謝謝……,,,1,125,10,1,0,0,0,0,0,,Translated
393,,　犠牲者の手記（１／５）, , ,,[Victim's Memoirs],(1／5),,,희생자의 수기 (1/5),,,,　犧牲者的手記（１／５）,,,0,0,0,1,0,0,0,0,0,,Translated
394,,　君、死ニタモウコトナカレ,　,　,,Let Our Parting Be But Temporary,,,,"그대, 죽지 마오",,,,　君，請勿死去,,,0,0,0,1,0,0,0,0,0,,Translated
395,,　美シイ君ニ　花ヲ贈ロウ,　僕ノ帰リヲ　待ツ君ニ,　美シイ花ヲ贈ロウ,,"I send thee flowers, my beautiful flower,",as thou wait'st eternal for my return;,beautiful flowers thou canst see.,,아름다운 그대에게 꽃을 보내리,나의 귀환을 기다리는 그대에게,아름다운 꽃을 보내리,,　獻花予美麗的妳,　予等待我歸來的妳,　獻上美麗的花朵,0,0,0,0,0,0,0,0,0,,Translated
396,,　僕ガ　コノ地獄ヲ抜ケテ,　君ノ元ヘ　辿リ着イタノナラバ,　,,"And shouldst I e'er break free of this hell,","and retake my place at thy side,",,,내가 이 지옥을 빠져나가,그대 곁으로 가게 된다면,,,　若我能逃離這地獄,　回到妳的身邊,,0,0,0,0,0,0,0,0,0,,Translated
397,,　言エナカッタ　アノ言葉,　渡セナカッタ　コノ思イ,　全テ　マトメテ伝エヨウ,,These words I couldst never say,and these feelings I couldst never give,will all be laid bare for thee.,,하지 못했던 그 말을,전하지 못했던 이 마음을,그대에게 모두 전하리다,,　未能說出的那句話,　未能傳達的這份心意,　將全部一併訴說,0,0,0,0,0,0,0,0,0,,Translated
398,直美,きゃっ！, , ,Naomi,Eep!,,,나오미,꺅!,,,直美,呀！,,,1,0,0,1,0,0,0,0,0,,Translated
399,,棚の中には、長く、真っ黒な髪の毛が,たっぷりと詰め込まれています……, ,,"The shelves are filled to overflowing with long,",black hairs.,,,수납장에는 길고 새까만 머리카락이,가득 담겨져 있습니다......,,,櫃子裡塞滿了長長的黑色頭髮……,,,0,0,0,1,0,0,0,0,0,,Translated
400,世以子,じゃ、行こ、直美！, , ,Seiko,"Come on, Naomi. Let's go!",,,세이코,"그럼, 가자, 나오미!",,,世以子,那，走吧，直美！,,,1,80,19,1,0,0,0,0,0,,Translated
401,直美,オッケ！, , ,Naomi,Right!,,,나오미,오케이!,,,直美,ＯＫ！,,,1,120,10,1,0,0,0,0,0,,Translated
402,世以子,待って！, , ,Seiko,Wait a sec...,,,세이코,기다려!,,,世以子,等一下！,,,1,85,19,1,0,0,0,0,0,,Translated
403,世以子,ひゃぁー！, , ,Seiko,EEK!,,,세이코,햐아~!,,,世以子,呀～！,,,1,86,19,1,0,0,0,0,0,,Translated
404,直美,また地震……！？, , ,Naomi,Another earthquake?!,,,나오미,또 지진......!?,,,直美,又是地震……！？,,,1,126,10,1,0,0,0,0,0,,Translated
405,世以子,いやーー！, , ,Seiko,Noooo!,,,세이코,꺄아~~!,,,世以子,不要啊～～！,,,1,87,19,1,0,0,0,0,0,,Translated
406,世以子,……おさまった……？, , ,Seiko,Is it over...?,,,세이코,...... 멎었나......?,,,世以子,……停了……？,,,1,88,19,1,0,0,0,0,0,,Translated
407,直美,ふぅ……, , ,Naomi,Whew...,,,나오미,후우......,,,直美,呼……,,,1,127,10,1,0,0,0,0,0,,Translated
408,世以子,もうイヤ……, , ,Seiko,I've had enough...,,,세이코,이젠 싫어......,,,世以子,已經受不了了……,,,1,89,19,1,0,0,0,0,0,,Translated
409,直美,と、とにかく……廊下へ出ましょう。, , ,Naomi,...Let's just get out of this room.,,,나오미,"이, 일단...... 복도로 가보자.",,,直美,總、總之……先到走廊去吧。,,,1,128,10,1,0,0,0,0,0,,Translated
410,直美,――！, , ,Naomi,...!,,,나오미,!!,,,直美,――！,,,1,129,10,1,0,0,0,0,0,,Translated
411,世以子,ど、どしたの？　何？, , ,Seiko,What? What's wrong?,,,세이코,"왜, 왜 그래? 뭐야?",,,世以子,怎、怎麼了？什麼？,,,1,90,19,1,0,0,0,0,0,,Translated
412,直美,さっきと、廊下の形が変わってる……, , ,Naomi,This hallway...looks totally different than it did,before...,,나오미,복도의 모습이 좀 전과 달라......,,,直美,剛剛的走廊，樣子變了……,,,1,130,10,1,0,0,0,0,0,,Translated
413,世以子,い、今の地震で……床が崩れたりしたんだよ。, , ,Seiko,...M-Maybe the earthquake...made more of the floor,collapse?,,세이코,"바, 방금 지진으로...... 바닥이 꺼진 거야.",,,世以子,剛、剛才的地震……讓地板崩塌了吧。,,,1,91,19,1,0,0,0,0,0,,Translated
414,直美,……そ、そう、かな……, , ,Naomi,...Y-Yeah... Maybe...,,,나오미,"......그, 그런가......",,,直美,……是、是嗎……,,,1,131,10,1,0,0,0,0,0,,Translated
415,,　ボロの板切れがあります。取りますか？, ,,,There's a loose board lying on the ground here.,Take it with you?,,,낡은 널빤지가 있습니다. 가져가겠습니까?,,,,　有一塊破爛的木板。要拿走嗎？,,,0,0,0,0,0,0,0,0,0,,Translated
416,,はい,いいえ,,,Yes,No,,,네,아니오,,,是,否,,0,255,255,255,255,255,255,255,255,,Translated
417,,ボロの板切れ　を取りました。, , ,,Acquired [Loose Board].,,,,낡은 널빤지를 얻었습니다.,,,,拿到了【破爛的木板】。,,,0,0,0,1,0,0,0,0,0,,Translated
418,世以子,な、直美……あれ、調べようよ。,放っとくの、怖いよ。, ,Seiko,Naomi... I think you're right. We need to take a,closer look. I...need to know if they're real or,not. Please.,세이코,"나, 나오미...... 저거, 조사해 보자.","놔두고 가기, 무서워.",,世以子,直、直美……那個，調查一下吧。,就那樣放著，好可怕。,,1,108,19,1,0,0,0,0,0,,Translated
419,直美,え、ええ……, , ,Naomi,O-Okay...,,,나오미,"으, 응......",,,直美,嗯、嗯……,,,1,153,10,1,0,0,0,0,0,,Translated
420,,害虫の死骸が、整然と並べられています……, , ,,Rows of dead bugs are neatly arranged on each shelf.,,,,해충의 사체가 가지런히 늘어서 있습니다......,,,,害蟲的屍體整齊地排列著……,,,0,0,0,1,0,0,0,0,0,,Translated
421,,■天神小連絡通紙■, , ,,[Heavenly Host Elementary -,Notice to All Faculty and Students],,,■ 텐진초 연락 통신 ■,,,,■天神小連絡通紙■,,,0,0,0,1,0,0,0,0,0,,Translated
422,,1973　9　18, ,,,1973-09-18, ,,,1973　9　18, ,,,一九七三　九　十八,,,0,0,0,0,0,0,0,0,0,,Translated
423,直美,あれ……？　さっきこんなところに、,蝋燭なんてあった？, ,Naomi,Huh? Was there...always a candle here?,,,나오미,어라......? 여기 좀 전에,양초가 있었던가?,,直美,咦……？剛剛這裡有蠟燭嗎？,,,1,179,10,1,0,0,0,0,0,,Translated
424,世以子,え……憶えてないや。,……なんか、見覚えある蝋燭だね。, ,Seiko,I...don't think so...but doesn't it look awfully,familiar...?,,세이코,어...... 기억이 안 나네.,...... 뭔가 본 기억이 있는 양초인데.,,世以子,欸……不記得了。,……總覺得，好像在哪看過這蠟燭。,,1,124,19,1,0,0,0,0,0,,Translated
425,,扉はピタリと空間に固定され、開きません。, , ,,The door seems fixed to the wall like a decoration.,It won't open.,,,문은 공간에 고정되어 열리지 않습니다.,,,,門就像固定在空間裡一樣，打不開。,,,0,0,0,1,0,0,0,0,0,,Translated
426,,棚の中には、長く、真っ黒な髪の毛が,たっぷりと詰め込まれています……, ,,"The shelves are filled to overflowing with long,",black hairs.,,,수납장에는 길고 새까만 머리카락이,가득 담겨져 있습니다......,,,櫃子裡塞滿了長長的黑色頭髮……,,,0,0,0,1,0,0,0,0,0,,Translated
427,,棚の中には、長く、真っ黒な髪の毛が,たっぷりと詰め込まれています……, ,,"The shelves are filled to overflowing with long,",black hairs.,,,수납장에는 길고 새까만 머리카락이,가득 담겨져 있습니다......,,,櫃子裡塞滿了長長的黑色頭髮……,,,0,0,0,1,0,0,0,0,0,,Translated
428,,鋏（はさみ）を持った大人と、,数人の子供の絵が描かれています……, ,,The image on the board depicts a figure holding a,"pair of scissors, pursuing four smaller figures.",,,가위를 든 어른과,어린아이 몇 명이 그려져 있습니다......,,,畫中有一個拿著剪刀的大人，,和幾個小孩……,,0,0,0,1,0,0,0,0,0,,Translated
429,世以子,なにこれ……？　さっき、こんなのあった？, , ,Seiko,What the heck is this? Was this...here before?,,,세이코,뭐야 이건......? 좀 전에 이런 게 있었던가?,,,世以子,這是什麼……？剛剛有這個嗎？,,,1,123,19,1,0,0,0,0,0,,Translated
430,直美,わかんない……何かの絵……だよね。, , ,Naomi,"I don't know. But it's...just a picture, right?",,,나오미,모르겠어...... 이건 그림...... 맞지.,,,直美,不知道……是某種畫……吧。,,,1,178,10,1,0,0,0,0,0,,Translated
431,,窓の外には、うっそうと繁った,森の木々が見えます。, ,,"Outside the window, so dimly lit as to be almost","imperceptible, looms a sheer wall of dense foliage",stretching as far as the eye can see.,,창밖에는 울창하게 우거진,나무들이 보입니다.,,,窗外可以看到茂密的樹林。,,,0,0,0,1,0,0,0,0,0,,Translated
432,,遠くが全く見渡せません……, , ,,There's not even a hint of what may lie beyond it.,,,,먼 곳은 전혀 안 보입니다......,,,,完全看不到遠處……,,,0,0,0,1,0,0,0,0,0,,Translated
433,,　犠牲者の手記（２／５）, , ,,[Victim's Memoirs],(2／5),,,희생자의 수기 (2/5),,,,　犧牲者的手記（２／５）,,,0,0,0,1,0,0,0,0,0,,Translated
434,,　地獄ニ咲イタ咲イタ花,　真ッ白デマルデ雪ノヨウ,　,,"Alas, the only flowers that bloom in hell",are white as freshly fallen snow.,,,지옥에 피어난 꽃,새하얀 게 마치 눈과 같아,,,　地獄中盛開的花,　雪白如雪一般,,0,0,0,1,0,0,0,0,0,,Translated
435,,　君ノ心ハ穢レヲ知ラヌ,　戯レニ針ヲ刺シテ花ビラヲ散ラセテミタクナル,　,,"So on a lark, thy heart -- pure as a heart can be --","I wish to stab with pins, and scatter the petals.",Let the white flowers be dyed red by thee!,,네 마음은 더러움을 몰라,장난 삼아 바늘로 찔러 꽃잎을 떼어 내고 싶어져,,,　妳的心不知污穢,　想以戲謔之針刺下，讓花瓣飄散,,0,0,0,0,0,0,0,0,0,,Translated
436,,　・　・　・　・　・, ,,,...,,,,  ·     ·     ·     ·     ·,,,,　‧　‧　‧　‧　‧,,,0,0,0,0,0,0,0,0,0,,Translated
437,直美,やっぱり骨だよ…… 人の……, , ,Naomi,They really are...somebody's bones...,,,나오미,역시 사람...... 뼈야......,,,直美,果然是骨頭……人的……,,,1,154,10,1,0,0,0,0,0,,Translated
438,世以子,……いやぁ～！　　　　　　　, , ,Seiko,Noooo...!,,,세이코,...... 꺄아아~!,,,世以子,……不要啊～！,,,1,0,0,1,0,0,0,4,0,,Translated
439,直美,世以子！, , ,Naomi,Seiko!,,,나오미,세이코!,,,直美,世以子！,,,1,155,10,1,0,0,0,0,0,,Translated
440,,……ｷ ﾐ ﾀ ﾁ……, , ,,. . . Y o u   t w o . . .,,,,너희들......,,,,……你　們　兩　個……,,,0,78,5,1,0,0,0,0,0,,Translated
441,直美,……きゃっ！, , ,Naomi,Eep!,,,나오미,......꺅!,,,直美,……呀！,,,1,156,10,1,0,0,0,0,0,,Translated
442,＊,……キミ達ハ、新シイ犠牲者か……, , ,*,"...You two are new victims, are you not?",,,＊,너희들은 새로운 희생자인가......,,,＊,……你們是新的犧牲者嗎……,,,1,79,5,1,0,0,0,0,0,,Translated
443,世以子,ひ、人魂……！, , ,Seiko,A gh-gh-ghost!,,,세이코,"도, 도깨비불......!",,,世以子,鬼、鬼火……！,,,1,110,19,1,0,0,0,0,0,,Translated
444,直美,あ、あ……ぁ、　あなたは……？, , ,Naomi,Wh-wh...who are you?,,,나오미,"아, 아...... 다, 당신은......?",,,直美,你、你……你是……？,,,1,157,10,1,0,0,0,0,0,,Translated
445,＊,……キミ達と同ジように……,無理ヤリ此処ニ、『監禁』サレタ者だ……, ,*,I was brought here against my will...and confined...,just like you...,,＊,너희들처럼......,억지로 여기에 『감금』된 자다......,,＊,……和你們一樣……,是被強行帶到這裡，被『監禁』的人……,,1,80,5,1,0,0,0,0,0,,Translated
446,,此処は？,監禁！？,,,Where is 'here'?,'Confined'?,,,여기는?,감금!?,,,這裡是？,監禁！？,,0,255,255,255,255,255,255,255,255,,Translated
447,直美,し 知ってるの……？　ここの事……, , ,Naomi,Where is 'here'? ...Do you know something about this,place?,,나오미,"아, 알고 있어......? 여기가 어딘지......",,,直美,你……知道嗎……？關於這裡的事……,,,1,158,10,1,0,0,0,0,0,,Translated
448,直美,監禁って……外には、出られないって事……？, , ,Naomi,'Confined'? Do you mean...there's no way out...?, ,,나오미,감금이라니...... 밖으로는 못나가는 거야......?,,,直美,監禁……意思是……出不去了……？,,,1,159,10,1,0,0,0,0,0,,Translated
449,＊,……そうサ。この学校ハ、君達のイタ世界とは、,切リ離されて存在シテいる。, ,*,I'm afraid not. This school exists in a reality all,"its own, cut off from the world you know.",,＊,그래. 이 학원은 너희들이 있던 세계와,단절된 곳이야.,,＊,……沒錯。這所學校，與你們所在的世界,是分離存在的。,,1,81,5,1,0,0,0,0,0,,Translated
450,直美,どうして……そんな所に、私達……, , ,Naomi,So why...have we been brought here?,,,나오미,"어째서...... 우리가, 이런 곳에......",,,直美,為什麼……我們會……在這種地方……,,,1,160,10,1,0,0,0,0,0,,Translated
451,＊,……『彼等』ガ。何人も何人も、この空間に,送り込んでいるらしイ……, ,*,...'They' brought you. They're constantly bringing,"new victims into this school. More and more, all the",time...,＊,"『그들』이. 몇 명이고 계속, 이 공간에",보내고 있어......,,＊,……是『他們』。不斷地將許多人,送入這個空間……,,1,82,5,1,0,0,0,0,0,,Translated
452,＊,……何の罪もない、生きた人間を次々とね。, , ,*,"Sinless innocents, one after another...",,,＊,"아무 죄도 없는, 살아있는 인간을 말이지.",,,＊,……一個又一個，無辜的活人。,,,1,83,5,1,0,0,0,0,0,,Translated
453,＊,……此処は、恐ろしい力を持つ,怨霊が作り出シた、呪われた異次元空間……,幾つモの空間が重なり合う、 ,*,"This is a cursed, multidimensional nexus...multiple","planes of existence, all piled on top of one","another...created by powerful, vengeful spirits.",＊,"여긴, 무서운 힘을 가진","원령이 만들어 낸, 저주받은 이차원 공간......",몇 공간이 겹쳐,＊,……這裡是由擁有可怕力量的,怨靈所創造的，被詛咒的異次元空間……,多重空間重疊交錯，,1,84,5,1,0,0,0,0,0,,Translated
454,＊,閉じられた【多重閉鎖空間】さ……, , ,*,'Closed space'...,"Or perhaps, 'closed spaces'...",,＊,닫혀진 【다중 폐쇄 공간】이지......,,,＊,封閉的【多重封閉空間】……,,,1,85,5,1,0,0,0,0,0,,Translated
455,＊,キミ達も我々も、運悪く手ニ掛カった……,……『誘拐』の被害者ト云う訳だ。, ,*,"You, and we as well, are the unlucky victims of an",inescapable abduction...,,＊,너희들도 우리들도 재수 없게 걸린......,『유괴』의 피해자란 말이야.,,＊,你們和我們，都是運氣不好被捲入的……,……所謂『綁架』的受害者。,,1,86,5,1,0,0,0,0,0,,Translated
456,直美,多重……閉鎖空間？, , ,Naomi,Closed...spaces?,,,나오미,다중...... 폐쇄 공간?,,,直美,多重……封閉空間？,,,1,161,10,1,0,0,0,0,0,,Translated
457,＊,……ソウダ。, , ,*,Indeed.,,,＊,그래.,,,＊,……沒錯。,,,1,87,5,1,0,0,0,0,0,,Translated
458,＊,キミ達二人の他にも……　,此処に連レて来られた者が、何人かイル,みたいだね……,*,And it seems you two are not the only ones to have,been brought here. I'm sensing numerous others...,,＊,너희들 외에도......,여기로 오게 된 자가 몇 명,있는 것 같다......,＊,除了你們兩人之外……,似乎還有幾個人也被帶到這裡來了……,,1,88,5,1,0,0,0,0,0,,Translated
459,直美,――！, , ,Naomi,What?!,,,나오미,!!,,,直美,――！,,,1,162,10,1,0,0,0,0,0,,Translated
460,直美,（まさか……本当に……みんなもここに？）, , ,Naomi,(Does that mean...everybody else...is here too?),,,나오미,(설마...... 정말...... 다들 여기에?),,,直美,（難道說……真的……大家也在這裡？）,,,1,163,10,1,0,0,0,0,0,,Translated
461,直美,（……無事……なのかしら……　心配……）, , ,Naomi,(...Are they...okay...I wonder...?),,,나오미,(무사할까...... 걱정된다......),,,直美,（……平安……嗎……擔心……）,,,1,164,10,1,0,0,0,0,0,,Translated
462,世以子,み、みんなも、この学校の何処かにいるの？, , ,Seiko,So our friends...are in this school too?,,,세이코,"다, 다들 이 학교 어딘가에 있는 거야?",,,世以子,大、大家也在這所學校的某個地方嗎？,,,1,111,19,1,0,0,0,0,0,,Translated
463,＊,何人かは、ワタシニはワカらないが……,君達と同時に連れて来らレタ人間ガ数名、, ,*,"I don't know the exact number, but I do know that",others were pulled into these spaces at the same,time as you...,＊,몇 명인지는 나도 잘 모르지만......,너희들과 동시에 온 인간이 몇 명,,＊,雖然我不清楚有幾個人……,但和你們同時被帶來的人類，確實有幾名,,1,89,5,1,0,0,0,0,0,,Translated
464,＊,この学校に確かニいる……, , ,*,They are definitely in this school.,,,＊,이 학원에 분명히 있어......,,,＊,在這所學校裡……,,,1,90,5,1,0,0,0,0,0,,Translated
465,世以子,やった！　直美みんなも一緒だよ。, , ,Seiko,"Oh my God, that's SUCH good news! Naomi, they're",here! We're not alone!,,세이코,"만세! 나오미, 다들 있대.",,,世以子,太好了！直美，大家都在呢。,,,1,112,19,1,0,0,0,0,0,,Translated
466,直美,…………っ, , ,Naomi,...,,,나오미,............,,,直美,…………,,,1,165,10,1,0,0,0,0,0,,Translated
467,世以子,持田君もきっといるよ、良かったね直美！, , ,Seiko,"That means Mochida's here, too! I'll bet that makes","you feel a lot better, right?",,세이코,"모치다 군도 있을 거야, 잘 됐다 나오미!",,,世以子,持田同學也一定在呢，太好了直美！,,,1,113,19,1,0,0,0,0,0,,Translated
468,＊,ダガ……会えない。, , ,*,However...you cannot meet them.,,,＊,하지만...... 만날 수 없어.,,,＊,但是……見不到面。,,,1,91,5,1,0,0,0,0,0,,Translated
469,＊,……この学校内ニ確かにいるが、,存在している次元ガ違う。, ,*,They are definitely in this school. But the space,they occupy differs from the space we occupy...,,＊,분명 이 학원 안에 있지만,존재하고 있는 차원이 달라.,,＊,……他們確實在這所學校裡，,但存在的次元不同。,,1,92,5,1,0,0,0,0,0,,Translated
470,＊,再ビ仲間と逢いたけレば、,“同じ次元”に存在スル方法を,見つけなけレばならない……そうすれば、,*,"If you wish to see your friends, you must find some","means of entering their space, or bringing them into",this space.,＊,친구들이 보고 싶다면,“같은 차원”에 존재할 방법을,찾아야 해...... 그러기만 하면,＊,如果想要再次見到夥伴，,就必須找到存在於『相同次元』的方法……,只要能做到，,1,93,5,1,0,0,0,0,0,,Translated
471,＊,脱出ハ出来なくトモ……,せめて一緒に死ヌ事くらいは,出来るカも知レないな……,*,"...Even then, escape is nigh impossible...but at",least you'll be able to die together...,,＊,탈출이 불가능하지는 않아......,하다못해 함께 죽는 건,가능할지도 모르겠군......,＊,即使無法逃脫……,至少也能夠一起死去……,,1,94,5,1,0,0,0,0,0,,Translated
472,世以子,そ、そんな……どうやったら、帰れるの？, , ,Seiko,"Oh... Oh God... Is there no way out of here, then?",,,세이코,"그, 그럴 수가...... 어떻게 하면 돌아가는데?",,,世以子,怎、怎麼會……要怎樣才能回去？,,,1,114,19,1,0,0,0,0,0,,Translated
473,直美,怨霊って、何者なの？　どうしてこんな事を？, , ,Naomi,"You said we were brought here by vengeful spirits,",right? Who are they? And why have they taken us?,,나오미,그리고 원령은 누구야? 왜 이런 짓을?,,,直美,怨靈是什麼人？為什麼要做這種事？,,,1,166,10,1,0,0,0,0,0,,Translated
474,＊,……わかラない……彼らの目的モ、,ここから抜け出す方法モ……, ,*,...I don't know...,Neither the motives of our captors...,Nor a means of escaping this hell...,＊,몰라...... 그들의 목적도,여기에서 빠져나갈 방법도......,,＊,……不知道……他們的目的也好，,逃離這裡的方法也好……,,1,95,5,1,0,0,0,0,0,,Translated
475,＊,だが……頑張れるカもな。,……キミ達は一緒ノ次元に存在出来タだけ……,まだ幸運ダ。,*,All I know...is that with some effort...you can at,"least live out your days together, in the same",space. And that alone is a fate worth fighting for.,＊,하지만...... 할 수 있을지도 몰라.,너희들은 같은 차원에 존재한 것만으로도......,행운이야.,＊,但是……可以努力試試。,……你們能夠存在於同一次元……已經算幸運了。,,1,96,5,1,0,0,0,0,0,,Translated
476,＊,頭が二つアレバ、発想も広ガル, , ,*,"Two heads are better than one. Your chances, and","your opportunities, are so much greater when working",together...,＊,머리가 둘 있으면 좋은 생각이 나겠지.,,,＊,兩個人一起思考，想法也會更廣闊。,,,1,97,5,1,0,0,0,0,0,,Translated
477,＊,……何とか脱出方法を見ツケ出スンダ……, , ,*,Do whatever you can...to find a way out of here...,,,＊,어떻게든 탈출 방법을 찾아내 봐......,,,＊,……一定要設法找出逃脫的方法……,,,1,98,5,1,0,0,0,0,0,,Translated
478,＊,ワタシ達ノヨウニ……　ナラナイデクレ……, , ,*,Don't end up...like us...,,,＊,우리들처럼...... 되지는 마라......,,,＊,別變得……像我們一樣……,,,1,99,5,1,0,0,0,0,0,,Translated
479,,・・・？, , ,,...?,,,,......?,,,,・・・？,,,0,0,0,1,0,0,0,0,0,,Translated
480,＊,……ヒィッ！！, , ,*,No...!,,,＊,히익!!,,,＊,……咿！！,,,1,100,5,1,1,0,1,0,0,,Translated
481,直美・世以子,きゃあぁぁぁぁーっ！, , ,Naomi & Seiko,Eeek!!,,,나오미·세이코,꺄아아아아아~!,,,直美・世以子,呀啊啊啊啊啊～！,,,1,167,10,1,0,0,0,0,0,,Translated
482,世以子,なな直美、に、逃げよ！　……はや、早く！,いやぁ！, ,Seiko,N-Naomi! Run! We have to get out of here! NOW!,,,세이코,"나나나오미, 도, 도망치자! 어, 어서!",꺄아아!,,世以子,直直直美，快、快逃！……快、快點！,不要啊！,,1,116,19,1,0,0,0,0,0,,Translated
483,直美,え、ええ！, , ,Naomi,O-Okay!,,,나오미,"으, 응!",,,直美,嗯、嗯！,,,1,168,10,1,0,0,0,0,0,,Translated
484,,　……ﾀ　ｽ　ｹ　ﾃ, , ,,. . . H e l p   m e . . .,,,, 살  려  줘,,,,　……救　命,,,0,101,5,1,0,0,0,0,0,,Translated
485,,　……ﾀ　ｽ　ｹ　ﾃ, , ,,. . . H e l p   m e . . .,,,, 살  려  줘,,,,　……救　命,,,0,102,5,1,0,0,0,0,0,,Translated
486,,大きさから判断すると中高生の遺体のようです……,よく見ると名札があります。, ,,"Judging by size, these appear to be the remains",of a junior or senior high school student. Closer,inspection reveals a school ID name tag.,,크기로 보아 중고등학생의 유해인 모양입니다......,잘 보니 명찰이 있습니다.,,,從大小判斷，似乎是中學生的遺體……,仔細看有名牌。,,0,0,0,1,0,0,0,0,0,,Translated
487,直美,きゃぁっ！, , ,Naomi,AAAH!,,,나오미,꺄악!,,,直美,呀！,,,1,149,10,1,0,0,0,0,0,,Translated
488,世以子,あいたっ！　ど、どうしたの直美？！, , ,Seiko,"Ow! What's wrong, Naomi?",,,세이코,"아얏! 왜, 왜 그래 나오미?!",,,世以子,啊痛！怎、怎麼了直美？！,,,1,105,19,1,0,0,0,0,0,,Translated
